YEAR,AMA,SECTOR,CATEGORY,PARENT WATER TYPE OR SECTOR,BUDGET ELEMENT,QUANTITY
2017,PHOENIX AMA,Agricultural,Supply,Spill,Spill,8743
2017,PHOENIX AMA,Agricultural,Supply,Other,Other,5142
2017,PHOENIX AMA,Indian,Supply,Groundwater,Groundwater,85259
2017,PHOENIX AMA,Indian,Supply,Surface Water,Surface water,151905
2017,PHOENIX AMA,Indian,Supply,CAP,CAP,19526
2017,PHOENIX AMA,Indian,Supply,Effluent,Effluent,3241
2017,PINAL AMA,Municipal,Supply,Groundwater,Groundwater,27674
2017,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,674
2017,PINAL AMA,Municipal,Supply,CAP,CAP,65
2017,PINAL AMA,Municipal,Supply,Effluent,Effluent,285
2017,PINAL AMA,Municipal,Supply,CAP,Recovered CAP,7269
2017,PINAL AMA,Municipal,Supply,Effluent,Recovered Effluent,302
2017,PINAL AMA,Industrial,Supply,Groundwater,Groundwater,19186
2017,PINAL AMA,Industrial,Supply,CAP,CAP,103
2017,PINAL AMA,Industrial,Supply,Effluent,Effluent,2877
2017,PINAL AMA,Agricultural,Supply,Groundwater,Groundwater,427418
2017,PINAL AMA,Agricultural,Supply,Surface Water,Surface water,110645
2017,PINAL AMA,Agricultural,Supply,CAP,CAP,226143
2017,PINAL AMA,Agricultural,Supply,CAP,GSF (CAP),113607
2017,PINAL AMA,Agricultural,Supply,Effluent,Effluent,1099
2017,PINAL AMA,Indian,Supply,Groundwater,Groundwater,60350
2017,PINAL AMA,Indian,Supply,Surface Water,Surface water,14278
2017,PINAL AMA,Indian,Supply,CAP,CAP,75219
2017,PRESCOTT AMA,Municipal,Supply,Groundwater,Groundwater,11549
2017,PRESCOTT AMA,Municipal,Supply,Effluent,Effluent,1805
2017,PRESCOTT AMA,Municipal,Supply,Effluent,Recovered Effluent,426
2017,PRESCOTT AMA,Municipal,Supply,Surface Water,Recovered Surface Water,4070
2017,PRESCOTT AMA,Industrial,Supply,Groundwater,Groundwater,1656
2017,PRESCOTT AMA,Industrial,Supply,Effluent,Effluent,1718
2017,PRESCOTT AMA,Agricultural,Supply,Groundwater,Groundwater,1610
2017,PRESCOTT AMA,Agricultural,Supply,Effluent,Effluent,266
2017,SANTA CRUZ AMA,Municipal,Supply,Groundwater,Water withdrawn from wells,6101
2017,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Water withdrawn from wells,1247
2017,SANTA CRUZ AMA,Industrial,Supply,Effluent,Effluent,17
2017,SANTA CRUZ AMA,Agricultural,Supply,Groundwater,Water withdrawn from wells,9718
2017,SANTA CRUZ AMA,Agricultural,Supply,Surface Water,Surface water,119
2017,TUCSON AMA,Municipal,Supply,Groundwater,Groundwater,25757
2017,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,2852
2017,TUCSON AMA,Municipal,Supply,Groundwater,Remediation water,5733
2017,TUCSON AMA,Municipal,Supply,CAP,CAP,1855
2017,TUCSON AMA,Municipal,Supply,Effluent,Effluent,7006
2017,TUCSON AMA,Municipal,Supply,CAP,Recovered CAP,113333
2017,TUCSON AMA,Municipal,Supply,Effluent,Recovered Effluent,8186
2017,TUCSON AMA,Industrial,Supply,Groundwater,Groundwater,50559
2017,TUCSON AMA,Industrial,Supply,Surface Water,Surface Water,0
2017,TUCSON AMA,Industrial,Supply,Effluent,Effluent,200
2017,TUCSON AMA,Industrial,Supply,Other,Other,6
2017,TUCSON AMA,Agricultural,Supply,Groundwater,Groundwater,74945
2017,TUCSON AMA,Agricultural,Supply,Surface Water,Surface water,1815
2017,TUCSON AMA,Agricultural,Supply,CAP,CAP,4
2017,TUCSON AMA,Agricultural,Supply,CAP,GSF (CAP),28946
2017,TUCSON AMA,Agricultural,Supply,Effluent,Effluent,269
2017,TUCSON AMA,Agricultural,Supply,Other,Other,44
2017,TUCSON AMA,Indian,Supply,CAP,CAP,15631
2018,PHOENIX AMA,Municipal,Supply,,CAP GSF,31493
2018,PHOENIX AMA,Municipal,Supply,Groundwater,Groundwater,224853
2018,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,25804
2018,PHOENIX AMA,Municipal,Supply,Groundwater,Remediation water,4019
2018,PHOENIX AMA,Municipal,Supply,Surface Water,Surface Water,358479
2018,PHOENIX AMA,Municipal,Supply,CAP,CAP,287352
2018,PHOENIX AMA,Municipal,Supply,Effluent,Effluent,107797
2018,PHOENIX AMA,Municipal,Supply,Effluent,Weighted Exchange Effluent,27240
2018,PHOENIX AMA,Municipal,Supply,Spill,Spill,3452
2018,PHOENIX AMA,Municipal,Supply,CAP,Recovered CAP,51288
2018,PHOENIX AMA,Municipal,Supply,Effluent,Recovered Effluent,9076
2018,PHOENIX AMA,Municipal,Supply,Surface Water,Recovered Surface Water,9775
2018,PHOENIX AMA,Industrial,Supply,,Recovered Reclaimed,841
2018,PHOENIX AMA,Industrial,Supply,Groundwater,Groundwater,95807
2018,PHOENIX AMA,Industrial,Supply,Groundwater,Poor Quality GW,0
2018,PHOENIX AMA,Industrial,Supply,Surface Water,Surface Water,12957
2018,PHOENIX AMA,Industrial,Supply,CAP,CAP,1054
2018,PHOENIX AMA,Industrial,Supply,Effluent,Effluent,86053
2018,PHOENIX AMA,Industrial,Supply,CAP,Recovered CAP,236
2018,PHOENIX AMA,Industrial,Supply,Other,Other,766
2018,PHOENIX AMA,Agricultural,Supply,Groundwater,Groundwater,379007
2018,PHOENIX AMA,Agricultural,Supply,Surface Water,Surface Water,89262
2018,PHOENIX AMA,Agricultural,Supply,CAP,CAP,2796
2018,PHOENIX AMA,Agricultural,Supply,Effluent,GSF (EFFLUENT),5180
2018,PHOENIX AMA,Agricultural,Supply,CAP,GSF (CAP),175983
2018,PHOENIX AMA,Agricultural,Supply,Effluent,Effluent,18622
2018,PHOENIX AMA,Agricultural,Supply,Spill,Spill,568
2018,PHOENIX AMA,Agricultural,Supply,Other,Other,4752
2018,PHOENIX AMA,Indian,Supply,Groundwater,Groundwater,101341
2018,PHOENIX AMA,Indian,Supply,Surface Water,Surface Water,92613
2018,PHOENIX AMA,Indian,Supply,CAP,CAP,61922
2018,PHOENIX AMA,Indian,Supply,Effluent,Effluent,4082
2018,PINAL AMA,Municipal,Supply,Groundwater,Groundwater,27315
2018,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,552
2018,PINAL AMA,Municipal,Supply,CAP,CAP,2317
2018,PINAL AMA,Municipal,Supply,Effluent,Effluent,420
2018,PINAL AMA,Municipal,Supply,CAP,Recovered CAP,8302
2018,PINAL AMA,Municipal,Supply,Effluent,Recovered Effluent,302
2018,PINAL AMA,Industrial,Supply,Groundwater,Groundwater,21821
2018,PINAL AMA,Industrial,Supply,Surface Water,Surface Water,74
2018,PINAL AMA,Industrial,Supply,CAP,CAP,130
2018,PINAL AMA,Industrial,Supply,Effluent,Effluent,3246
2018,PINAL AMA,Industrial,Supply,CAP,Recovered CAP,268
2018,PINAL AMA,Agricultural,Supply,Groundwater,Groundwater,419964
2018,PINAL AMA,Agricultural,Supply,Surface Water,Surface Water,36637
2018,PINAL AMA,Agricultural,Supply,CAP,CAP,212704
2018,PINAL AMA,Agricultural,Supply,CAP,GSF (CAP),167917
2018,PINAL AMA,Agricultural,Supply,Effluent,Effluent,524
2018,PINAL AMA,Indian,Supply,Groundwater,Groundwater,62885
2018,PINAL AMA,Indian,Supply,Surface Water,Surface Water,4998
2018,PINAL AMA,Indian,Supply,CAP,CAP,77448
2018,PRESCOTT AMA,Municipal,Supply,Groundwater,Groundwater,13813
2018,PRESCOTT AMA,Municipal,Supply,Effluent,Effluent,2975
2018,PRESCOTT AMA,Municipal,Supply,Effluent,Recovered Effluent,736
2018,PRESCOTT AMA,Municipal,Supply,Surface Water,Recovered Surface Water,877
2018,PRESCOTT AMA,Industrial,Supply,Groundwater,Groundwater,955
2018,PRESCOTT AMA,Industrial,Supply,Surface Water,Surface Water,180
2018,PRESCOTT AMA,Industrial,Supply,Effluent,Effluent,1681
2018,PRESCOTT AMA,Agricultural,Supply,Groundwater,Groundwater,2740
2018,PRESCOTT AMA,Agricultural,Supply,Effluent,Effluent,243
2018,SANTA CRUZ AMA,Municipal,Supply,Groundwater,Water withdrawn from wells,6364
2018,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Water withdrawn from wells,668
2018,SANTA CRUZ AMA,Industrial,Supply,Effluent,Effluent,0
2018,SANTA CRUZ AMA,Agricultural,Supply,Groundwater,Water withdrawn from wells,7910
2018,SANTA CRUZ AMA,Agricultural,Supply,Surface Water,Surface Water,0
2018,TUCSON AMA,Municipal,Supply,Groundwater,Groundwater,23246
2018,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,2571
2018,TUCSON AMA,Municipal,Supply,Groundwater,Remediation water,5849
2018,TUCSON AMA,Municipal,Supply,CAP,CAP,1045
2018,TUCSON AMA,Municipal,Supply,Effluent,Effluent,5313
2018,TUCSON AMA,Municipal,Supply,CAP,Recovered CAP,108295
2018,TUCSON AMA,Municipal,Supply,Effluent,Recovered Effluent,8029
2018,TUCSON AMA,Industrial,Supply,Groundwater,Groundwater,46069
2018,TUCSON AMA,Industrial,Supply,Groundwater,Poor Quality GW,123
2018,TUCSON AMA,Industrial,Supply,Surface Water,Surface Water,351
2018,TUCSON AMA,Industrial,Supply,Effluent,Effluent,97
2018,TUCSON AMA,Industrial,Supply,Other,Other,0
2018,TUCSON AMA,Agricultural,Supply,Groundwater,Groundwater,60011
2018,TUCSON AMA,Agricultural,Supply,Surface Water,Surface Water,0
2018,TUCSON AMA,Agricultural,Supply,CAP,CAP,0
2018,TUCSON AMA,Agricultural,Supply,CAP,GSF (CAP),36429
2018,TUCSON AMA,Agricultural,Supply,Effluent,Effluent,247
2018,TUCSON AMA,Agricultural,Supply,Other,Other,44
2018,TUCSON AMA,Indian,Supply,CAP,CAP,19190
2019,PHOENIX AMA,Municipal,Supply,,CAP GSF,33226
2019,PHOENIX AMA,Municipal,Supply,Groundwater,Groundwater,244454
2019,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,26378
2019,PHOENIX AMA,Municipal,Supply,Groundwater,Remediation water,4167
2019,PHOENIX AMA,Municipal,Supply,Surface Water,Surface Water,293401
2019,PHOENIX AMA,Municipal,Supply,CAP,CAP,313005
2019,PHOENIX AMA,Municipal,Supply,Effluent,Effluent,116523
2019,PHOENIX AMA,Municipal,Supply,Effluent,Weighted Exchange Effluent,36520
2019,PHOENIX AMA,Municipal,Supply,Spill,Spill,23279
2019,PHOENIX AMA,Municipal,Supply,CAP,Recovered CAP,45350
2019,PHOENIX AMA,Municipal,Supply,Effluent,Recovered Effluent,12083
2019,PHOENIX AMA,Municipal,Supply,Surface Water,Recovered Surface Water,13105
2019,PHOENIX AMA,Industrial,Supply,,Recovered Reclaimed,1198
2019,PHOENIX AMA,Industrial,Supply,Groundwater,Groundwater,94694
2019,PHOENIX AMA,Industrial,Supply,Groundwater,Poor Quality GW,762
2019,PHOENIX AMA,Industrial,Supply,Surface Water,Surface Water,11772
2019,PHOENIX AMA,Industrial,Supply,CAP,CAP,2797
2019,PHOENIX AMA,Industrial,Supply,Effluent,Effluent,85279
2019,PHOENIX AMA,Industrial,Supply,CAP,Recovered CAP,6678
2019,PHOENIX AMA,Industrial,Supply,Other,Other,131
2019,PHOENIX AMA,Agricultural,Supply,Groundwater,Groundwater,315648
2019,PHOENIX AMA,Agricultural,Supply,Surface Water,Surface Water,90011
2019,PHOENIX AMA,Agricultural,Supply,CAP,CAP,5937
2019,PHOENIX AMA,Agricultural,Supply,Effluent,GSF (EFFLUENT),3534
2019,PHOENIX AMA,Agricultural,Supply,CAP,GSF (CAP),203264
2019,PHOENIX AMA,Agricultural,Supply,Effluent,Effluent,20584
2019,PHOENIX AMA,Agricultural,Supply,Spill,Spill,10839
2019,PHOENIX AMA,Agricultural,Supply,Other,Other,5537
2019,PHOENIX AMA,Indian,Supply,Groundwater,Groundwater,88474
2019,PHOENIX AMA,Indian,Supply,Surface Water,Surface Water,119310
2019,PHOENIX AMA,Indian,Supply,CAP,CAP,45557
2019,PHOENIX AMA,Indian,Supply,Effluent,Effluent,1761
2019,PINAL AMA,Municipal,Supply,Groundwater,Groundwater,26092
2019,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,899
2019,PINAL AMA,Municipal,Supply,CAP,CAP,60
2019,PINAL AMA,Municipal,Supply,Effluent,Effluent,400
2019,PINAL AMA,Municipal,Supply,CAP,Recovered CAP,8139
2019,PINAL AMA,Municipal,Supply,Effluent,Recovered Effluent,510
2019,PINAL AMA,Industrial,Supply,Groundwater,Groundwater,20203
2019,PINAL AMA,Industrial,Supply,Surface Water,Surface Water,46
2019,PINAL AMA,Industrial,Supply,CAP,CAP,176
2019,PINAL AMA,Industrial,Supply,Effluent,Effluent,2298
2019,PINAL AMA,Industrial,Supply,CAP,Recovered CAP,363
2019,PINAL AMA,Agricultural,Supply,Groundwater,Groundwater,382296
2019,PINAL AMA,Agricultural,Supply,Surface Water,Surface Water,75940
2019,PINAL AMA,Agricultural,Supply,CAP,CAP,221271
2019,PINAL AMA,Agricultural,Supply,CAP,GSF (CAP),66262
2019,PINAL AMA,Agricultural,Supply,Effluent,Effluent,325
2019,PINAL AMA,Indian,Supply,Groundwater,Groundwater,60903
2019,PINAL AMA,Indian,Supply,Surface Water,Surface Water,8189
2019,PINAL AMA,Indian,Supply,CAP,CAP,74737
2019,PRESCOTT AMA,Municipal,Supply,Groundwater,Groundwater,12810
2019,PRESCOTT AMA,Municipal,Supply,Effluent,Effluent,2190
2019,PRESCOTT AMA,Municipal,Supply,Effluent,Recovered Effluent,942
2019,PRESCOTT AMA,Municipal,Supply,Surface Water,Recovered Surface Water,3401
2019,PRESCOTT AMA,Industrial,Supply,Groundwater,Groundwater,1112
2019,PRESCOTT AMA,Industrial,Supply,Surface Water,Surface Water,0
2019,PRESCOTT AMA,Industrial,Supply,Effluent,Effluent,1880
2019,PRESCOTT AMA,Agricultural,Supply,Groundwater,Groundwater,2235
2019,PRESCOTT AMA,Agricultural,Supply,Effluent,Effluent,209
2019,SANTA CRUZ AMA,Municipal,Supply,Groundwater,Water withdrawn from wells,6029
2019,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Water withdrawn from wells,768
2019,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Poor Quality GW,53
2019,SANTA CRUZ AMA,Industrial,Supply,Effluent,Effluent,17
2019,SANTA CRUZ AMA,Agricultural,Supply,Groundwater,Water withdrawn from wells,6276
2019,SANTA CRUZ AMA,Agricultural,Supply,Surface Water,Surface Water,145
2019,TUCSON AMA,Municipal,Supply,Groundwater,Groundwater,22405
2019,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,2476
2019,TUCSON AMA,Municipal,Supply,Groundwater,Remediation water,6685
2019,TUCSON AMA,Municipal,Supply,CAP,CAP,72
2019,TUCSON AMA,Municipal,Supply,Effluent,Effluent,5136
2019,TUCSON AMA,Municipal,Supply,CAP,Recovered CAP,104578
2019,TUCSON AMA,Municipal,Supply,Effluent,Recovered Effluent,8961
2019,TUCSON AMA,Industrial,Supply,,Recovered Reclaimed,402
2019,TUCSON AMA,Industrial,Supply,Groundwater,Groundwater,36154
2019,TUCSON AMA,Industrial,Supply,Groundwater,Poor Quality GW,116
2019,TUCSON AMA,Industrial,Supply,Surface Water,Surface Water,1769
2019,TUCSON AMA,Industrial,Supply,CAP,CAP,12871
2019,TUCSON AMA,Industrial,Supply,Effluent,Effluent,754
2019,TUCSON AMA,Industrial,Supply,Surface Water,Recovered Surface Water,93
2019,TUCSON AMA,Industrial,Supply,Other,Other,0
2019,TUCSON AMA,Agricultural,Supply,Groundwater,Groundwater,55937
2019,TUCSON AMA,Agricultural,Supply,Surface Water,Surface Water,0
2019,TUCSON AMA,Agricultural,Supply,CAP,CAP,0
2019,TUCSON AMA,Agricultural,Supply,CAP,GSF (CAP),30310
2019,TUCSON AMA,Agricultural,Supply,Effluent,Effluent,0
2019,TUCSON AMA,Agricultural,Supply,Other,Other,37
2019,TUCSON AMA,Indian,Supply,Groundwater,Groundwater,252
2019,TUCSON AMA,Indian,Supply,CAP,CAP,16977
2020,PHOENIX AMA,Municipal,Supply,,CAP GSF,11157
2020,PHOENIX AMA,Municipal,Supply,Groundwater,Groundwater,298784
2020,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,31574
2020,PHOENIX AMA,Municipal,Supply,Groundwater,Remediation water,3688
2020,PHOENIX AMA,Municipal,Supply,Surface Water,Surface Water,329707
2020,PHOENIX AMA,Municipal,Supply,CAP,CAP,335165
2020,PHOENIX AMA,Municipal,Supply,Effluent,Effluent,107493
2020,PHOENIX AMA,Municipal,Supply,Effluent,Weighted Exchange Effluent,30895
2020,PHOENIX AMA,Municipal,Supply,Spill,Spill,11554
2020,PHOENIX AMA,Municipal,Supply,CAP,Recovered CAP,48604
2020,PHOENIX AMA,Municipal,Supply,Effluent,Recovered Effluent,11929
2020,PHOENIX AMA,Municipal,Supply,Surface Water,Recovered Surface Water,14134
2020,PHOENIX AMA,Industrial,Supply,,Recovered Reclaimed,1632
2020,PHOENIX AMA,Industrial,Supply,Groundwater,Groundwater,79740
2020,PHOENIX AMA,Industrial,Supply,Groundwater,Poor Quality GW,0
2020,PHOENIX AMA,Industrial,Supply,Surface Water,Surface Water,2807
2020,PHOENIX AMA,Industrial,Supply,CAP,CAP,4745
2020,PHOENIX AMA,Industrial,Supply,Effluent,Effluent,83144
2020,PHOENIX AMA,Industrial,Supply,CAP,Recovered CAP,6585
2020,PHOENIX AMA,Industrial,Supply,Other,Other,1212
2020,PHOENIX AMA,Agricultural,Supply,Groundwater,Groundwater,335885
2020,PHOENIX AMA,Agricultural,Supply,Surface Water,Surface Water,114044
2020,PHOENIX AMA,Agricultural,Supply,CAP,CAP,2724
2020,PHOENIX AMA,Agricultural,Supply,Effluent,GSF (EFFLUENT),23354
2020,PHOENIX AMA,Agricultural,Supply,CAP,GSF (CAP),233781
2020,PHOENIX AMA,Agricultural,Supply,Effluent,Effluent,6029
2020,PHOENIX AMA,Agricultural,Supply,Spill,Spill,6501
2020,PHOENIX AMA,Agricultural,Supply,Other,Other,4486
2020,PHOENIX AMA,Indian,Supply,Groundwater,Groundwater,64765
2020,PHOENIX AMA,Indian,Supply,Surface Water,Surface Water,152584
2020,PHOENIX AMA,Indian,Supply,CAP,CAP,24809
2020,PHOENIX AMA,Indian,Supply,Effluent,Effluent,4402
2020,PINAL AMA,Municipal,Supply,Groundwater,Groundwater,30020
2020,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,331
2020,PINAL AMA,Municipal,Supply,CAP,CAP,0
2020,PINAL AMA,Municipal,Supply,Effluent,Effluent,579
2020,PINAL AMA,Municipal,Supply,CAP,Recovered CAP,8307
2020,PINAL AMA,Municipal,Supply,Effluent,Recovered Effluent,719
2020,PINAL AMA,Industrial,Supply,Groundwater,Groundwater,16135
2020,PINAL AMA,Industrial,Supply,Surface Water,Surface Water,0
2020,PINAL AMA,Industrial,Supply,CAP,CAP,115
2020,PINAL AMA,Industrial,Supply,Effluent,Effluent,934
2020,PINAL AMA,Industrial,Supply,CAP,Recovered CAP,2213
2020,PINAL AMA,Industrial,Supply,Surface Water,Recovered Surface Water,263
2020,PINAL AMA,Agricultural,Supply,Groundwater,Groundwater,418225
2020,PINAL AMA,Agricultural,Supply,Surface Water,Surface Water,103415
2020,PINAL AMA,Agricultural,Supply,CAP,CAP,225974
2020,PINAL AMA,Agricultural,Supply,CAP,GSF (CAP),115767
2020,PINAL AMA,Agricultural,Supply,Effluent,Effluent,1450
2020,PINAL AMA,Indian,Supply,Groundwater,Groundwater,60407
2020,PINAL AMA,Indian,Supply,Surface Water,Surface Water,10817
2020,PINAL AMA,Indian,Supply,CAP,CAP,74623
2020,PRESCOTT AMA,Municipal,Supply,Groundwater,Groundwater,13938
2020,PRESCOTT AMA,Municipal,Supply,Effluent,Effluent,2780
2020,PRESCOTT AMA,Municipal,Supply,Effluent,Recovered Effluent,1179
2020,PRESCOTT AMA,Municipal,Supply,Surface Water,Recovered Surface Water,2982
2020,PRESCOTT AMA,Industrial,Supply,Groundwater,Groundwater,871
2020,PRESCOTT AMA,Industrial,Supply,Surface Water,Surface Water,0
2020,PRESCOTT AMA,Industrial,Supply,Effluent,Effluent,1982
2020,PRESCOTT AMA,Agricultural,Supply,Groundwater,Groundwater,1305
2020,PRESCOTT AMA,Agricultural,Supply,Effluent,Effluent,282
2020,SANTA CRUZ AMA,Municipal,Supply,Groundwater,Water withdrawn from wells,5619
2020,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Water withdrawn from wells,752
2020,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Poor Quality GW,0
2020,SANTA CRUZ AMA,Industrial,Supply,Effluent,Effluent,14
2020,SANTA CRUZ AMA,Agricultural,Supply,Groundwater,Water withdrawn from wells,7736
2020,SANTA CRUZ AMA,Agricultural,Supply,Surface Water,Surface Water,82
2020,TUCSON AMA,Municipal,Supply,Groundwater,Groundwater,25825
2020,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,2914
2020,TUCSON AMA,Municipal,Supply,Groundwater,Remediation water,6136
2020,TUCSON AMA,Municipal,Supply,CAP,CAP,0
2020,TUCSON AMA,Municipal,Supply,Effluent,Effluent,4655
2020,TUCSON AMA,Municipal,Supply,CAP,Recovered CAP,114285
2020,TUCSON AMA,Municipal,Supply,Effluent,Recovered Effluent,12048
2020,TUCSON AMA,Industrial,Supply,,Recovered Reclaimed,364
2020,TUCSON AMA,Industrial,Supply,Groundwater,Groundwater,45613
2020,TUCSON AMA,Industrial,Supply,Groundwater,Poor Quality GW,0
2020,TUCSON AMA,Industrial,Supply,Surface Water,Surface Water,0
2020,TUCSON AMA,Industrial,Supply,CAP,CAP,0
2020,TUCSON AMA,Industrial,Supply,Effluent,Effluent,921
2020,TUCSON AMA,Industrial,Supply,Surface Water,Recovered Surface Water,0
2020,TUCSON AMA,Industrial,Supply,Other,Other,2197
2020,TUCSON AMA,Agricultural,Supply,Groundwater,Groundwater,62846
2020,TUCSON AMA,Agricultural,Supply,Surface Water,Surface Water,2154
2020,TUCSON AMA,Agricultural,Supply,CAP,CAP,0
2020,TUCSON AMA,Agricultural,Supply,CAP,GSF (CAP),32644
2020,TUCSON AMA,Agricultural,Supply,Effluent,Effluent,230
2020,TUCSON AMA,Agricultural,Supply,Other,Other,44
2020,TUCSON AMA,Indian,Supply,Groundwater,Groundwater,262
2020,TUCSON AMA,Indian,Supply,CAP,CAP,18087

